Country_Hide,Number of Records,Area,Country,countrycode,Consumption Segment,Level,pce_lcu,pce_ppp,pce_usd,"Sector Category or Product",Region
Albania,1,National,Albania,ALB,Middle,National,"4,717.68",81.55,45.39,Gas,Eastern Europe and Central Asia
Albania,1,National,Albania,ALB,Middle,National,"2,235.99",38.65,21.51,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Albania,1,National,Albania,ALB,Middle,National,"10,539.34",182.18,101.40,Vehicles and other transport services,Eastern Europe and Central Asia
Albania,1,National,Albania,ALB,Middle,National,"9,211.06",159.22,88.62,Fuel,Eastern Europe and Central Asia
Albania,1,National,Albania,ALB,Middle,National,"5,884.94",101.73,56.62,Pharmaceutical products,Eastern Europe and Central Asia
Albania,1,National,Albania,ALB,Middle,National,"5,060.76",87.48,48.69,Medical goods and services,Eastern Europe and Central Asia
Albania,1,National,Albania,ALB,Middle,National,"1,779.34",30.76,17.12,Education,Eastern Europe and Central Asia
Albania,1,National,Albania,ALB,Middle,National,"13,722.33",237.20,132.03,Telephone equipment and services,Eastern Europe and Central Asia
Albania,1,National,Albania,ALB,Middle,National,"1,693.96",29.28,16.30,Other ICT goods and services,Eastern Europe and Central Asia
Albania,1,National,Albania,ALB,Middle,National,772.75,13.36,7.43,Financial Services,Eastern Europe and Central Asia
Albania,1,National,Albania,ALB,Middle,National,"1,856.01",32.08,17.86,Water utilities,Eastern Europe and Central Asia
Albania,1,National,Albania,ALB,Middle,National,"5,303.42",91.67,51.03,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Albania,1,National,Albania,ALB,Middle,National,"24,316.80",420.34,233.96,Other,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"1,049,950.00","4,563.89","2,809.91",All categories,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"50,874.73",221.14,136.15,Grains,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"46,619.36",202.64,124.76,Dairy,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"72,145.72",313.60,193.08,Meat and fish,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"73,877.97",321.13,197.71,Fruits and vegetables,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"25,948.56",112.79,69.44,Caterig,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"6,812.06",29.61,18.23,Alcohol beverages,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"2,777.15",12.07,7.43,Non-Alcohol beverages,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"25,338.13",110.14,67.81,Other food,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"42,041.30",182.74,112.51,Clothes,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"18,614.51",80.91,49.82,Footwear,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"38,680.45",168.13,103.52,Housing,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"24,230.05",105.32,64.85,Electricity,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,0.00,0.00,0.00,Gas,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"2,758.15",11.99,7.38,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"108,234.20",470.47,289.66,Vehicles and other transport services,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"30,112.10",130.89,80.59,Fuel,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"19,946.82",86.70,53.38,Pharmaceutical products,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"251,936.50","1,095.11",674.24,Medical goods and services,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"59,564.74",258.91,159.41,Education,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"41,592.84",180.79,111.31,Telephone equipment and services,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"7,017.22",30.50,18.78,Other ICT goods and services,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,95.12,0.41,0.25,Financial Services,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"6,069.01",26.38,16.24,Water utilities,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"19,485.44",84.70,52.15,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Middle,National,"75,178.30",326.78,201.19,Other,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Middle,National,"2,469.71","4,777.00","3,075.60",All categories,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Middle,National,115.11,222.65,143.35,Grains,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Middle,National,124.52,240.84,155.06,Dairy,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Middle,National,207.34,401.05,258.21,Meat and fish,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Middle,National,253.65,490.62,315.88,Fruits and vegetables,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Middle,National,135.85,262.77,169.18,Caterig,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Middle,National,6.47,12.52,8.06,Alcohol beverages,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Middle,National,29.18,56.44,36.34,Non-Alcohol beverages,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Middle,National,60.07,116.19,74.81,Other food,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Middle,National,198.17,383.30,246.78,Clothes,Eastern Europe and Central Asia
Mauritius,1,National,Mauritius,MUS,Low,National,"46,067.82","2,114.66","1,496.49",All categories,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,"3,941.96",180.95,128.05,Grains,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,"2,878.63",132.14,93.51,Dairy,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,"5,134.57",235.69,166.79,Meat and fish,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,"4,467.90",205.09,145.14,Fruits and vegetables,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,"1,750.65",80.36,56.87,Caterig,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,994.80,45.66,32.32,Alcohol beverages,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,"1,555.08",71.38,50.52,Non-Alcohol beverages,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,"1,586.55",72.83,51.54,Other food,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,"1,838.49",84.39,59.72,Clothes,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,592.93,27.22,19.26,Footwear,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,"4,321.28",198.36,140.37,Housing,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,621.73,28.54,20.20,Electricity,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,275.30,12.64,8.94,Gas,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,15.68,0.72,0.51,"Other sources (coal firewood etc.)",Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,"2,813.05",129.13,91.38,Vehicles and other transport services,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,843.38,38.71,27.40,Fuel,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,324.68,14.90,10.55,Pharmaceutical products,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,403.96,18.54,13.12,Medical goods and services,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,911.11,41.82,29.60,Education,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,"2,054.02",94.29,66.72,Telephone equipment and services,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,587.71,26.98,19.09,Other ICT goods and services,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,738.37,33.89,23.99,Financial Services,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,221.78,10.18,7.20,Water utilities,Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,723.50,33.21,23.50,"Appliances articles and products for personal care",Sub-Saharan Africa
Mauritius,1,National,Mauritius,MUS,Low,National,"6,470.75",297.03,210.20,Other,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"139,642.00","1,758.45",927.93,All categories,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"18,485.44",232.78,122.84,Grains,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"6,248.84",78.69,41.52,Dairy,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"18,008.07",226.77,119.67,Meat and fish,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"17,219.22",216.83,114.42,Fruits and vegetables,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"1,722.39",21.69,11.45,Caterig,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"1,943.54",24.47,12.91,Alcohol beverages,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"4,812.23",60.60,31.98,Non-Alcohol beverages,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"8,435.64",106.23,56.06,Other food,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"3,653.72",46.01,24.28,Clothes,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"1,185.74",14.93,7.88,Footwear,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"17,291.68",217.75,114.90,Housing,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"2,692.54",33.91,17.89,Electricity,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,0.00,0.00,0.00,Gas,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"4,775.68",60.14,31.73,"Other sources (coal firewood etc.)",Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"7,313.09",92.09,48.60,Vehicles and other transport services,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"1,639.81",20.65,10.90,Fuel,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,25.85,0.33,0.17,Pharmaceutical products,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"1,091.72",13.75,7.25,Medical goods and services,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"2,247.61",28.30,14.94,Education,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"8,677.39",109.27,57.66,Telephone equipment and services,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,143.38,1.81,0.95,Other ICT goods and services,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,149.16,1.88,0.99,Financial Services,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"1,789.27",22.53,11.89,Water utilities,Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"3,487.00",43.91,23.17,"Appliances articles and products for personal care",Sub-Saharan Africa
Malawi,1,National,Malawi,MWI,Low,National,"6,602.97",83.15,43.88,Other,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,"12,366.61","1,939.25","1,689.20",All categories,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,847.10,132.84,115.71,Grains,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,153.68,24.10,20.99,Dairy,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,737.49,115.65,100.74,Meat and fish,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,325.80,51.09,44.50,Fruits and vegetables,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,100.65,15.78,13.75,Caterig,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,153.52,24.07,20.97,Alcohol beverages,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,221.36,34.71,30.24,Non-Alcohol beverages,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,649.49,101.85,88.72,Other food,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,756.76,118.67,103.37,Clothes,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,200.10,31.38,27.33,Footwear,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,"2,153.78",337.74,294.19,Housing,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,311.75,48.89,42.58,Electricity,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,60.97,9.56,8.33,Gas,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,72.19,11.32,9.86,"Other sources (coal firewood etc.)",Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,"1,192.65",187.02,162.91,Vehicles and other transport services,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,296.59,46.51,40.51,Fuel,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,37.05,5.81,5.06,Pharmaceutical products,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,147.66,23.15,20.17,Medical goods and services,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,389.23,61.04,53.17,Education,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,542.94,85.14,74.16,Telephone equipment and services,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,62.18,9.75,8.49,Other ICT goods and services,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,547.76,85.90,74.82,Financial Services,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,218.05,34.19,29.78,Water utilities,Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,329.26,51.63,44.98,"Appliances articles and products for personal care",Sub-Saharan Africa
Namibia,1,National,Namibia,NAM,Low,National,"1,858.59",291.45,253.87,Other,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"519,293.70","1,851.55","1,048.49",All categories,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"76,569.66",273.01,154.60,Grains,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"6,702.61",23.90,13.53,Dairy,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"32,004.60",114.11,64.62,Meat and fish,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"18,337.44",65.38,37.02,Fruits and vegetables,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"16,293.91",58.10,32.90,Caterig,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,288.69,1.03,0.58,Alcohol beverages,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"4,827.36",17.21,9.75,Non-Alcohol beverages,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"32,717.90",116.66,66.06,Other food,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"40,526.35",144.50,81.83,Clothes,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"6,879.11",24.53,13.89,Footwear,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"53,057.31",189.18,107.13,Housing,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"14,827.24",52.87,29.94,Electricity,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"1,263.53",4.51,2.55,Gas,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"11,979.87",42.71,24.19,"Other sources (coal firewood etc.)",Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"46,531.38",165.91,93.95,Vehicles and other transport services,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"25,546.48",91.09,51.58,Fuel,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"5,909.11",21.07,11.93,Pharmaceutical products,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"7,061.78",25.18,14.26,Medical goods and services,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"12,268.34",43.74,24.77,Education,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"18,914.16",67.44,38.19,Telephone equipment and services,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"6,892.05",24.57,13.92,Other ICT goods and services,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"1,075.38",3.83,2.17,Financial Services,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"13,772.77",49.11,27.81,Water utilities,Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"8,009.25",28.56,16.17,"Appliances articles and products for personal care",Sub-Saharan Africa
Niger,1,National,Niger,NER,Low,National,"57,037.40",203.37,115.16,Other,Sub-Saharan Africa
Nigeria,1,National,Nigeria,NGA,Low,National,"196,290.20","1,727.69","1,306.01",All categories,Sub-Saharan Africa
Nigeria,1,National,Nigeria,NGA,Low,National,"22,674.43",199.57,150.86,Grains,Sub-Saharan Africa
Nigeria,1,National,Nigeria,NGA,Low,National,"3,301.11",29.06,21.96,Dairy,Sub-Saharan Africa
Nigeria,1,National,Nigeria,NGA,Low,National,"20,125.39",177.14,133.90,Meat and fish,Sub-Saharan Africa
Nigeria,1,National,Nigeria,NGA,Low,National,"34,662.30",305.09,230.62,Fruits and vegetables,Sub-Saharan Africa
Nigeria,1,National,Nigeria,NGA,Low,National,"2,065.99",18.18,13.75,Caterig,Sub-Saharan Africa
Nigeria,1,National,Nigeria,NGA,Low,National,987.72,8.69,6.57,Alcohol beverages,Sub-Saharan Africa
Nigeria,1,National,Nigeria,NGA,Low,National,"3,583.51",31.54,23.84,Non-Alcohol beverages,Sub-Saharan Africa
Nigeria,1,National,Nigeria,NGA,Low,National,"7,456.52",65.63,49.61,Other food,Sub-Saharan Africa
Nigeria,1,National,Nigeria,NGA,Low,National,"7,427.55",65.38,49.42,Clothes,Sub-Saharan Africa
Nigeria,1,National,Nigeria,NGA,Low,National,"1,695.79",14.93,11.28,Footwear,Sub-Saharan Africa
Nigeria,1,National,Nigeria,NGA,Low,National,"23,731.30",208.88,157.90,Housing,Sub-Saharan Africa
Nigeria,1,National,Nigeria,NGA,Low,National,"2,817.53",24.80,18.75,Electricity,Sub-Saharan Africa
